brand,model,kms,trim,doors,fuel_type,cylinders,body_type,seating_capacity,steering_side,regional_specs,vehicle_age,horsepower_mid,engine_cc_mid,kms_per_year,age_bucket,price_aed
Aston Martin,DBX,7000,707,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,1,749.5,4000.0,7000.0,0-1,1100000.0
Aston Martin,Vantage,50,S,2 door,Petrol,12,Coupe,2 Seater,Left Hand,European Specs,11,549.5,4000.0,4.545454545454546,10+,520000.0
Aston Martin,DB11,72000,V12 Coupe,2 door,Petrol,12,Coupe,4 Seater,Left Hand,GCC Specs,9,649.5,4000.0,8000.0,7-10,275000.0
Aston Martin,Rapide,4000,AMR,4 door,Petrol,12,Sedan,4 Seater,Left Hand,GCC Specs,6,549.5,4000.0,666.6666666666666,4-6,899000.0
Aston Martin,Vanquish,65699,Volante,2 door,Petrol,12,Soft Top Convertible,2 Seater,Left Hand,GCC Specs,11,549.5,4000.0,5972.636363636364,10+,349000.0
Aston Martin,Vantage,0,V12,2 door,Petrol,12,Soft Top Convertible,2 Seater,Left Hand,European Specs,3,649.5,4000.0,0.0,2-3,1690000.0
Aston Martin,Vantage,9000,Standard (V8),2 door,Petrol,8,Coupe,2 Seater,Left Hand,Other,3,649.5,4000.0,3000.0,2-3,549000.0
Aston Martin,DBS,12123,Superleggera,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,7,749.5,4000.0,1731.857142857143,7-10,549000.0
Aston Martin,DB12,1500,Coupe,2 door,Petrol,8,Coupe,4 Seater,Left Hand,GCC Specs,2,649.5,4000.0,750.0,2-3,1190000.0
Aston Martin,DBX,734,707,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,2,749.5,4000.0,367.0,2-3,899000.0
Aston Martin,DBX,5935,707,4 door,Petrol,8,SUV,5 Seater,Left Hand,European Specs,1,649.5,4000.0,5935.0,0-1,999999.0
Aston Martin,DBX,31764,707,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,2,649.5,4000.0,15882.0,2-3,819999.0
Aston Martin,DBX,33000,550,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,5,549.5,4000.0,6600.0,4-6,600000.0
Aston Martin,DB12,4000,Volante,2 door,Petrol,12,Soft Top Convertible,4 Seater,Left Hand,Other,2,649.5,,2000.0,2-3,1150000.0
Aston Martin,DB12,0,Coupe,2 door,Petrol,8,Coupe,4 Seater,Left Hand,European Specs,0,649.5,4000.0,0.0,0-1,1299000.0
Aston Martin,Vantage,26374,Standard (V8),2 door,Petrol,8,Coupe,2 Seater,Left Hand,GCC Specs,6,549.5,4000.0,4395.666666666667,4-6,449000.0
Aston Martin,Vantage,26000,Standard (V8),2 door,Petrol,8,Sports Car,2 Seater,Left Hand,European Specs,7,549.5,4000.0,3714.285714285714,7-10,349000.0
Aston Martin,DBS,17000,Superleggera,2 door,Petrol,12,Coupe,4 Seater,Left Hand,GCC Specs,6,749.5,4000.0,2833.333333333333,4-6,675000.0
Aston Martin,DB12,3555,Coupe,2 door,Petrol,8,Coupe,4 Seater,Left Hand,GCC Specs,2,649.5,4000.0,1777.5,2-3,999000.0
Aston Martin,Vanquish,28000,S,2 door,Petrol,12,Sports Car,2 Seater,Left Hand,GCC Specs,21,549.5,4000.0,1333.3333333333333,10+,299990.0
Aston Martin,DB11,18000,V12 Coupe,2 door,Petrol,12,Coupe,4 Seater,Left Hand,GCC Specs,8,549.5,4000.0,2250.0,7-10,499000.0
Aston Martin,Vantage,0,Other,2 door,Petrol,12,Coupe,,Left Hand,Other,1,749.5,4000.0,0.0,0-1,15000000.0
Aston Martin,DB12,6500,Coupe,2 door,Petrol,8,Coupe,4 Seater,Left Hand,GCC Specs,2,649.5,4000.0,3250.0,2-3,1173000.0
Aston Martin,DBS,17600,V12 Superleggera Volante,2 door,Petrol,12,Soft Top Convertible,4 Seater,Left Hand,GCC Specs,6,749.5,4000.0,2933.333333333333,4-6,998000.0
Aston Martin,Vantage,9000,Standard (V8),2 door,Petrol,8,Coupe,4 Seater,Left Hand,GCC Specs,4,649.5,4000.0,2250.0,4-6,569000.0
Aston Martin,DBX,3000,Other,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,Other,3,649.5,3749.5,1000.0,2-3,849000.0
Aston Martin,DBX,42000,550,4 door,Petrol,8,SUV,5 Seater,Left Hand,Other,4,449.5,4000.0,10500.0,4-6,477000.0
Aston Martin,DBS,27400,Other,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,7,749.5,4000.0,3914.285714285714,7-10,865000.0
Aston Martin,Vantage,111000,Standard (V8),2 door,Petrol,8,Soft Top Convertible,2 Seater,Left Hand,GCC Specs,17,449.5,4000.0,6529.411764705882,10+,120000.0
Aston Martin,DB11,16494,V12 Coupe,2 door,Petrol,12,Coupe,4 Seater,Left Hand,Other,5,649.5,4000.0,3298.8,4-6,529000.0
Aston Martin,DBS,50,V12,2 door,Petrol,12,Soft Top Convertible,2 Seater,Left Hand,European Specs,3,749.5,,16.666666666666668,2-3,1770000.0
Aston Martin,Vantage,56000,Standard (V8),2 door,Petrol,8,Coupe,2 Seater,Left Hand,GCC Specs,19,349.5,4000.0,2947.368421052632,10+,139000.0
Aston Martin,DB11,24000,AMR,2 door,Petrol,12,Coupe,4 Seater,Left Hand,Other,6,649.5,,4000.0,4-6,549000.0
Aston Martin,Valkyrie,248,Coupe,2 door,Petrol,12,Sports Car,2 Seater,Left Hand,European Specs,4,,4000.0,62.0,4-6,15500000.0
Aston Martin,DBX,36123,550,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,5,549.5,4000.0,7224.6,4-6,490000.0
Aston Martin,DBX,1000,707,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,2,349.5,4000.0,500.0,2-3,775000.0
Aston Martin,DB11,31000,Standard,2 door,Petrol,12,Coupe,4 Seater,Left Hand,Other,8,549.5,,3875.0,7-10,385000.0
Aston Martin,Other,4889,Other,2 door,Petrol,12,Coupe,4 Seater,Left Hand,European Specs,11,549.5,4000.0,444.45454545454544,10+,999000.0
Aston Martin,Vanquish,984,Zagato Coupe,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,3,549.5,4000.0,328.0,2-3,2800000.0
Aston Martin,DBX,18000,550,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,5,549.5,4000.0,3600.0,4-6,599000.0
Aston Martin,DB11,35000,V8 Coupe,2 door,Petrol,8,Coupe,2 Seater,Left Hand,GCC Specs,8,649.5,4000.0,4375.0,7-10,380000.0
Aston Martin,DB11,29000,V8 Coupe,2 door,Petrol,8,Coupe,4 Seater,Left Hand,Other,8,549.5,4000.0,3625.0,7-10,399000.0
Aston Martin,DBS,25000,V12,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,7,749.5,,3571.428571428572,7-10,649000.0
Aston Martin,DBX,26000,Other,4 door,Petrol,8,Coupe,5 Seater,Left Hand,GCC Specs,5,549.5,3749.5,5200.0,4-6,549000.0
Aston Martin,Vantage,20111,F1 Edition,2 door,Petrol,8,Coupe,2 Seater,Left Hand,GCC Specs,6,549.5,4000.0,3351.833333333333,4-6,469999.0
Aston Martin,Valkyrie,0,Spider,2 door,Hybrid,12,Hard Top Convertible,2 Seater,Left Hand,European Specs,2,,4000.0,0.0,2-3,18000000.0
Aston Martin,DBS,39756,Standard,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,16,649.5,,2484.75,10+,255000.0
Aston Martin,Vanquish,15759,Other,2 door,Petrol,12,Coupe,2 Seater,Left Hand,European Specs,24,449.5,4000.0,656.625,10+,289000.0
Aston Martin,Vantage,5400,Standard,2 door,Petrol,8,Coupe,2 Seater,Left Hand,GCC Specs,1,649.5,4000.0,5400.0,0-1,1150000.0
Aston Martin,Rapide,6773,AMR,4 door,Petrol,12,Sedan,4 Seater,Left Hand,GCC Specs,7,549.5,4000.0,967.5714285714286,7-10,695000.0
Aston Martin,DBX,72,550,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,2,549.5,4000.0,36.0,2-3,839000.0
Aston Martin,DBX,105,Other,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,3,549.5,4000.0,35.0,2-3,679000.0
Aston Martin,DB11,10000,V8 Volante,2 door,Petrol,8,Soft Top Convertible,4 Seater,Left Hand,American Specs,4,549.5,4000.0,2500.0,4-6,539000.0
Aston Martin,DBX,7038,707,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,1,649.5,3749.5,7038.0,0-1,1149000.0
Aston Martin,Vantage,1500,Standard,2 door,Petrol,8,Coupe,2 Seater,Left Hand,GCC Specs,1,649.5,4000.0,1500.0,0-1,1150000.0
Aston Martin,DBX,6500,707,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,2,749.5,4000.0,3250.0,2-3,1154000.0
Aston Martin,Vanquish,74972,Standard,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,12,549.5,4000.0,6247.666666666667,10+,339000.0
Aston Martin,Vantage,3556,S,2 door,Petrol,12,Coupe,2 Seater,Left Hand,GCC Specs,12,549.5,4000.0,296.3333333333333,10+,449000.0
Aston Martin,DBX,44026,550,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,5,549.5,4000.0,8805.2,4-6,429000.0
Aston Martin,DB9,140000,Other,2 door,Petrol,12,Coupe,4 Seater,Left Hand,GCC Specs,18,449.5,4000.0,7777.777777777777,10+,99000.0
Aston Martin,Vantage,14800,V12,2 door,Petrol,12,Soft Top Convertible,2 Seater,Left Hand,European Specs,3,649.5,4000.0,4933.333333333333,2-3,910000.0
Aston Martin,DBX,26000,550,4 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,5,549.5,4000.0,5200.0,4-6,499000.0
Aston Martin,Vantage,500,S Roadster,2 door,Petrol,8,Soft Top Convertible,,Left Hand,European Specs,10,549.5,,50.0,7-10,499000.0
Aston Martin,DBX,500,707,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,European Specs,3,749.5,4000.0,166.66666666666666,2-3,1100000.0
Aston Martin,Vanquish,750,Ultimate GT,2 door,Petrol,12,Soft Top Convertible,4 Seater,Left Hand,GCC Specs,8,549.5,4000.0,93.75,7-10,779000.0
Audi,Q3,29000,Other,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,3,149.5,,9666.666666666666,2-3,131999.0
Audi,A4,172000,2.0 TFSI Quattro S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,Korean Specs,15,249.5,2249.5,11466.666666666666,10+,19900.0
Audi,S8,63000,4.0 TFSI quattro,4 door,Petrol,8,Sedan,5 Seater,Left Hand,European Specs,3,549.5,3749.5,21000.0,2-3,386000.0
Audi,A6,168000,35 FSI Quattro,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,14,249.5,3249.5,12000.0,10+,19500.0
Audi,Q7,87000,55 TFSI quattro S line,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,12,349.5,3249.5,7250.0,10+,59000.0
Audi,Q3,130000,40 TFSI S-Line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,13,149.5,2249.5,10000.0,10+,21500.0
Audi,Q5,65000,45 TFSI quattro S line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,8,249.5,2249.5,8125.0,7-10,84950.0
Audi,S3,48500,2.0 TFSI quattro S tronic,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,349.5,2249.5,24250.0,2-3,179990.0
Audi,Q5,165000,45 TFSI quattro S line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,8,249.5,2249.5,20625.0,7-10,60000.0
Audi,Q8,150969,55 TFSI quattro S line,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,7,349.5,3249.5,21567.0,7-10,129950.0
Audi,A6,55214,40 TFSI,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,149.5,2249.5,27607.0,2-3,139950.0
Audi,S3,114000,2.0 TFSI quattro S tronic,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,7,349.5,2249.5,16285.714285714286,7-10,88000.0
Audi,Q5,55272,45 TFSI quattro,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,249.5,2249.5,13818.0,4-6,124950.0
Audi,A8,51800,55 TFSI Quattro,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,2,349.5,3249.5,25900.0,2-3,288999.0
Audi,S3/RS3,59600,RS,4 door,Petrol,5,Hatchback,5 Seater,Left Hand,GCC Specs,2,449.5,2749.5,29800.0,2-3,219999.0
Audi,Q5,80000,40 TFSI quattro Sport,4 door,Petrol,4,SUV,4 Seater,Left Hand,GCC Specs,10,249.5,2249.5,8000.0,7-10,36500.0
Audi,A6,102000,40 TFSI,4 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,5,149.5,2249.5,20400.0,4-6,85000.0
Audi,Q7,240000,45 TFSI,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,10,449.5,3249.5,24000.0,7-10,57000.0
Audi,A5,127000,45 TFSI quattro,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,10,249.5,1749.5,12700.0,7-10,47000.0
Audi,A5,48000,40 TFSI S-Line,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,2249.5,16000.0,2-3,144999.0
Audi,Q7,210000,45 TFSI Quattro,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,10,349.5,3249.5,21000.0,7-10,56000.0
Audi,S8,53700,4.0 TFSI quattro,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,6,549.5,4000.0,8950.0,4-6,215000.0
Audi,Q3,105000,2.0 TFSI quattro,4 door,Petrol,4,Crossover,5 Seater,Left Hand,GCC Specs,11,249.5,2249.5,9545.454545454546,10+,26000.0
Audi,A4,168900,S-line,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,14,249.5,2249.5,12064.285714285714,10+,26000.0
Audi,Q8,43746,55 TFSI quattro,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,3,349.5,3249.5,14582.0,2-3,239950.0
Audi,A4,95300,35 TFSI S-line,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,2249.5,31766.666666666668,2-3,104950.0
Audi,S5,7260,3.0 TFSI quattro,5+ doors,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,1,349.5,3249.5,7260.0,0-1,299950.0
Audi,RS Q8,63843,4.0 TFSI quattro,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,European Specs,4,649.5,4000.0,15960.75,4-6,299950.0
Audi,Q7,92759,55 TFSI quattro S line,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,349.5,2749.5,23189.75,4-6,169950.0
Audi,A5,85000,40 TFSI S-Line,2 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,9,149.5,1749.5,9444.444444444443,7-10,69950.0
Audi,Q7,68978,55 TFSI quattro S line,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,349.5,3249.5,17244.5,4-6,179950.0
Audi,A5,32860,40 TFSI S-Line,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,149.5,2249.5,16430.0,2-3,169950.0
Audi,Q3,56000,35 TFSI,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,3,149.5,1749.5,18666.666666666668,2-3,129000.0
Audi,A5,33256,S-line,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,European Specs,5,249.5,2249.5,6651.2,4-6,89995.0
Audi,Q7,191000,45 TFSI quattro Design,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,10,249.5,2749.5,19100.0,7-10,49000.0
Audi,R8,77000,V10 quattro,2 door,Petrol,10,Coupe,4 Seater,Left Hand,European Specs,8,549.5,,9625.0,7-10,399000.0
Audi,Q7,150000,40 TFSI quattro Design,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,11,349.5,3249.5,13636.363636363636,10+,35900.0
Audi,Q8,63481,55 TFSI quattro,5+ doors,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,3,349.5,2749.5,21160.33333333333,2-3,275000.0
Audi,TT,80000,45 TFSI quattro,2 door,Petrol,4,Coupe,2 Seater,Left Hand,GCC Specs,11,249.5,2249.5,7272.727272727273,10+,56500.0
Audi,A6,82000,35 TFSI S tronic,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,2249.5,10250.0,7-10,63900.0
Audi,e-tron,20,Other,5+ doors,Electric,4,SUV,5 Seater,Left Hand,Other,1,249.5,,20.0,0-1,112000.0
Audi,S3,17261,2.0 TFSI quattro S tronic,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,349.5,2249.5,8630.5,2-3,189990.0
Audi,A5,120000,S-line,5+ doors,Petrol,Unknown,Sedan,5 Seater,Left Hand,GCC Specs,11,249.5,2249.5,10909.09090909091,10+,34500.0
Audi,S6/RS6,44000,4.0 TFSI quattro,4 door,Petrol,8,Hatchback,5 Seater,Left Hand,GCC Specs,5,649.5,4000.0,8800.0,4-6,389000.0
Audi,SQ8,65914,4.0 TFSI Quattro,4 door,Petrol,6,SUV,5 Seater,Left Hand,American Specs,7,249.5,3249.5,9416.285714285714,7-10,138000.0
Audi,A4,180000,2.0 TFSI Quattro S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,12,249.5,2249.5,15000.0,10+,23000.0
Audi,Q5,133000,45 TFSI quattro S line,4 door,Petrol,4,Wagon,5 Seater,Left Hand,GCC Specs,10,249.5,2249.5,13300.0,7-10,41000.0
Audi,S6/RS6,8508,4.0 TFSI quattro,5+ doors,Petrol,8,Wagon,5 Seater,Left Hand,European Specs,1,649.5,3749.5,8508.0,0-1,589000.0
Audi,S3/RS3,156000,RS,4 door,Petrol,5,Hatchback,5 Seater,Left Hand,GCC Specs,10,349.5,2749.5,15600.0,7-10,82950.0
Audi,S8,179000,Other,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,6,549.5,4000.0,29833.33333333333,4-6,155000.0
Audi,A4,122900,Other,4 door,Petrol,4,Sedan,5 Seater,Left Hand,Japanese Specs,21,249.5,2249.5,5852.380952380952,10+,19900.0
Audi,A3,76000,35 TFSI,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,1249.5,9500.0,7-10,42500.0
Audi,Q5,52700,45 TFSI quattro S line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,2,249.5,1749.5,26350.0,2-3,194999.0
Audi,A8,190000,L,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,13,349.5,4000.0,14615.384615384615,10+,34900.0
Audi,Q7,117000,55 TFSI quattro,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,7,349.5,3749.5,16714.285714285714,7-10,95000.0
Audi,S7/RS7,32000,4.0 TFSI quattro,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,4,549.5,4000.0,8000.0,4-6,359000.0
Audi,S3/RS3,31000,RS,4 door,Petrol,5,Sedan,5 Seater,Left Hand,GCC Specs,2,449.5,2749.5,15500.0,2-3,239000.0
Audi,Q5,180000,Other,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,14,249.5,2249.5,12857.142857142857,10+,20000.0
Audi,A5,250000,45 TFSI Sport Quattro,2 door,Petrol,4,Soft Top Convertible,4 Seater,Left Hand,American Specs,14,249.5,,17857.14285714286,10+,20000.0
Audi,Q5,108000,45 TFSI quattro S line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,7,249.5,2249.5,15428.57142857143,7-10,85000.0
Audi,Q7,300000,45 TFSI,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,10,449.5,3249.5,30000.0,7-10,57000.0
Audi,Q8,39000,55 TFSI quattro S line Sport Package,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,3,449.5,3749.5,13000.0,2-3,315000.0
Audi,RS Q8,21354,4.0 TFSI quattro,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,4,649.5,4000.0,5338.5,4-6,399900.0
Audi,RS Q8,60053,4.0 TFSI quattro,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,4,649.5,4000.0,15013.25,4-6,395000.0
Audi,Q7,81097,45 TFSI quattro S line,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,8,349.5,2749.5,10137.125,7-10,149000.0
Audi,A3,108000,35 TFSI,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,4,149.5,1749.5,27000.0,4-6,65750.0
Audi,A5,121000,S-line,2 door,Petrol,4,Coupe,4 Seater,Left Hand,GCC Specs,12,249.5,2249.5,10083.333333333334,10+,23500.0
Audi,S6/RS6,56000,4.0 TFSI quattro,4 door,Petrol,8,Sedan,5 Seater,Left Hand,Japanese Specs,5,449.5,3749.5,11200.0,4-6,345000.0
Audi,RS Q8,6705,4.0 TFSI quattro,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,1,649.5,4000.0,6705.0,0-1,699900.0
Audi,Q5,199000,3.0 TFSI quattro,5+ doors,Petrol,Unknown,SUV,5 Seater,Left Hand,GCC Specs,12,349.5,2749.5,16583.333333333332,10+,19900.0
Audi,R8,57913,RWS Limited Edition,2 door,Petrol,10,Coupe,2 Seater,Left Hand,GCC Specs,8,549.5,4000.0,7239.125,7-10,339000.0
Audi,Q8,70271,55 TFSI quattro S line,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,6,349.5,3249.5,11711.833333333334,4-6,189999.0
Audi,Q3,159236,35 TFSI,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,11,249.5,2249.5,14476.0,10+,29000.0
Audi,A6,155000,S-line,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,11,249.5,2249.5,14090.90909090909,10+,33000.0
Audi,A6,116000,45 TFSI,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,6,249.5,2249.5,19333.33333333333,4-6,79750.0
Audi,Q5,75000,45 TFSI quattro S line,4 door,Petrol,6,Hatchback,5 Seater,Left Hand,GCC Specs,6,349.5,3249.5,12500.0,4-6,85000.0
Audi,Q7,88000,45 TFSI Quattro,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,10,349.5,3249.5,8800.0,7-10,85750.0
Audi,A3,108000,30 TFSI,4 door,Petrol,3,Sedan,5 Seater,Left Hand,GCC Specs,6,149.5,1249.5,18000.0,4-6,59750.0
Audi,A3,55000,30 TFSI,4 door,Petrol,3,Sedan,5 Seater,Left Hand,GCC Specs,6,149.5,1249.5,9166.666666666666,4-6,69750.0
Audi,SQ5,132000,3.0 TFSI quattro,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,7,349.5,3249.5,18857.14285714286,7-10,99000.0
Audi,RS Q8,2500,Other,5+ doors,Petrol,8,SUV,5 Seater,Left Hand,Other,1,649.5,3749.5,2500.0,0-1,628000.0
Audi,S5/RS5,148820,Other,2 door,Petrol,6,Coupe,4 Seater,Left Hand,GCC Specs,9,349.5,3249.5,16535.555555555555,7-10,74990.0
Audi,Q5,126000,45 TFSI quattro S line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,14,249.5,1749.5,9000.0,10+,24000.0
Audi,Q7,150000,55 TFSI quattro S line,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,12,249.5,3249.5,12500.0,10+,24500.0
Audi,A7,145000,S-Line quattro,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,11,349.5,3249.5,13181.818181818182,10+,44500.0
Audi,Q8,53,Other,4 door,Petrol,6,SUV,5 Seater,Left Hand,European Specs,3,349.5,3249.5,17.666666666666668,2-3,469000.0
Audi,A4,150000,S-line,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,11,249.5,2749.5,13636.363636363636,10+,27500.0
Audi,A6,43000,S-line,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,4,149.5,1749.5,10750.0,4-6,136000.0
Audi,Q3,93000,S-line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,149.5,1749.5,23250.0,4-6,128000.0
Audi,S8,57403,4.0 TFSI quattro,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,5,549.5,4000.0,11480.6,4-6,239000.0
Audi,S3/RS3,103965,RS,4 door,Petrol,5,Sedan,5 Seater,Left Hand,GCC Specs,8,349.5,2749.5,12995.625,7-10,119000.0
Audi,A8,160000,3.0 TFSI,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,12,349.5,3249.5,13333.333333333334,10+,38500.0
Audi,A6,121000,S-line,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,1749.5,15125.0,7-10,49000.0
Audi,S8,143000,4.0 TFSI quattro,4 door,Petrol,10,Sedan,5 Seater,Left Hand,GCC Specs,17,449.5,4000.0,8411.764705882353,10+,99000.0
Audi,R8,77156,Spyder,2 door,Petrol,8,Soft Top Convertible,2 Seater,Left Hand,GCC Specs,12,449.5,4000.0,6429.666666666667,10+,199999.0
Audi,A3,125000,30 TFSI,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,7,249.5,1749.5,17857.14285714286,7-10,35000.0
Audi,A8,229000,60 TFSI Quattro Sport,4 door,Petrol,8,Sedan,5 Seater,Left Hand,GCC Specs,12,449.5,4000.0,19083.33333333333,10+,43000.0
Audi,Q5,125000,45 TFSI quattro S line,4 door,Petrol,4,SUV,6 Seater,Left Hand,GCC Specs,11,149.5,2249.5,11363.636363636364,10+,35500.0
Audi,Q5,135000,45 TFSI quattro S line,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,12,349.5,3249.5,11250.0,10+,22500.0
Audi,Q5,159000,40 TFSI quattro,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,11,249.5,1749.5,14454.545454545454,10+,28000.0
Audi,Q7,155000,3.0 TFSI Quattro Tiptronic,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,13,249.5,3249.5,11923.076923076924,10+,25500.0
Audi,e-tron,21000,Other,4 door,Electric,4,SUV,5 Seater,Left Hand,GCC Specs,4,549.5,,5250.0,4-6,209000.0
Audi,Q5,110000,45 TFSI quattro S line,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,15,249.5,2249.5,7333.333333333333,10+,19000.0
Audi,A5,88782,40 TFSI,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,7,149.5,2249.5,12683.142857142857,7-10,80000.0
Audi,Q5,78870,45 TFSI quattro S line,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,249.5,2249.5,19717.5,4-6,139999.0
Audi,A5,188368,35 TFSI,2 door,Petrol,4,Soft Top Convertible,4 Seater,Left Hand,GCC Specs,11,149.5,1749.5,17124.363636363636,10+,26900.0
Audi,S3/RS3,80987,2.5 TFSI quattro S tronic,4 door,Petrol,5,Sedan,5 Seater,Left Hand,GCC Specs,8,449.5,2749.5,10123.375,7-10,125900.0
Audi,A4,165023,1.8T Limousine,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,13,149.5,1749.5,12694.076923076924,10+,18900.0
